[(1204.0, 692.5), (2313.0, 690.0), (3537.0, 1695.0), (34.5, 1771.5)]
[(1204.0, 693.5), (2313.5, 689.5), (3537.0, 1696.0), (34.5, 1771.5)]
[(1204.0, 692.5), (2313.0, 690.0), (3536.5, 1695.5), (33.5, 1771.5)]
[(1203.0, 692.5), (2313.5, 689.5), (3536.0, 1696.0), (34.0, 1772.0)]
[(1203.0, 692.5), (2312.5, 689.5), (3536.5, 1695.5), (34.0, 1772.0)]
[(1203.0, 692.5), (2313.5, 689.5), (3536.0, 1696.0), (34.5, 1771.5)]
[(1203.0, 692.5), (2313.5, 690.5), (3536.0, 1696.0), (34.0, 1771.0)]
[(1204.0, 693.5), (2312.5, 690.5), (3535.0, 1695.0), (34.5, 1771.5)]
[(1204.0, 693.5), (2312.5, 689.5), (3535.0, 1696.0), (34.5, 1772.5)]
[(1204.0, 693.5), (2312.5, 690.5), (3535.0, 1696.0), (34.5, 1771.5)]
[(1203.0, 693.5), (2313.0, 690.0), (3535.0, 1696.0), (34.0, 1771.0)]
[(1203.0, 692.5), (2312.5, 690.5), (3535.5, 1695.5), (34.0, 1772.0)]
[(1203.0, 692.5), (2312.5, 690.5), (3535.0, 1696.0), (33.5, 1771.5)]
[(1204.0, 692.5), (2312.5, 690.5), (3535.0, 1696.0), (34.5, 1772.5)]
[(1204.0, 692.5), (2312.5, 690.5), (3535.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 693.5), (2312.5, 690.5), (3535.0, 1696.0), (34.0, 1771.0)]
[(1204.0, 692.5), (2313.5, 690.5), (3534.0, 1696.0), (34.0, 1772.0)]
[(1204.0, 693.5), (2313.5, 690.5), (3534.0, 1696.0), (34.0, 1772.0)]
[(1203.0, 693.5), (2313.5, 690.5), (3534.0, 1696.0), (34.0, 1772.0)]
[(1204.0, 693.5), (2313.5, 689.5), (3534.0, 1696.0), (33.5, 1771.5)]
[(1203.0, 693.5), (2312.5, 690.5), (3533.0, 1696.0), (34.0, 1771.0)]
[(1203.0, 692.5), (2312.5, 690.5), (3534.0, 1696.0), (33.0, 1771.0)]
[(1204.0, 693.5), (2312.5, 690.5), (3534.0, 1696.0), (33.0, 1771.0)]
[(1203.0, 693.5), (2312.5, 690.5), (3533.0, 1696.0), (33.0, 1771.0)]
[(1204.0, 692.5), (2312.0, 690.0), (3533.5, 1695.5), (33.5, 1771.5)]
[(1203.0, 693.5), (2312.0, 690.0), (3532.5, 1696.5), (34.5, 1771.5)]
[(1203.0, 693.5), (2312.0, 690.0), (3533.0, 1696.0), (34.5, 1771.5)]
[(1204.0, 693.5), (2312.0, 690.0), (3533.0, 1696.0), (34.5, 1772.5)]
[(1203.0, 692.5), (2312.0, 690.0), (3533.5, 1695.5), (34.5, 1771.5)]
[(1203.0, 693.5), (2312.0, 690.0), (3532.5, 1696.5), (34.5, 1771.5)]
[(1204.0, 693.5), (2312.0, 690.0), (3533.0, 1696.0), (34.5, 1772.5)]
[(1204.0, 692.5), (2312.0, 690.0), (3533.0, 1696.0), (33.5, 1771.5)]
[(1204.0, 693.5), (2311.0, 690.0), (3532.5, 1696.5), (34.5, 1771.5)]
[(1203.0, 692.5), (2311.0, 690.0), (3533.0, 1696.0), (34.5, 1771.5)]
[(1203.0, 693.5), (2311.0, 690.0), (3532.0, 1696.0), (33.5, 1771.5)]
[(1204.0, 692.5), (2311.0, 690.0), (3532.0, 1696.0), (34.5, 1771.5)]
